twitterHandle,walletAddress,quoteTweetLink,claimNumber,createdAt
"DeFi_Dad","0xa2bf397285717bee12da2a63b237c5e39278fdd1","https://x.com/DeFi_Dad/status/1909623543923523967","161","2026-09-04T10:35:44.000Z"
"Snapsh0tSn1per","0xff78516ecb581e57588df7864beb9bbe3dac00fc","https://x.com/Snapsh0tSn1per/status/2026940795576610858","137","2026-09-04T10:35:10.000Z"
"peterjwolff","0x11a917f48296b28183f87e36c1a5e9c2c34c8bf5","https://x.com/peterjwolff/status/1897123456789012345","106","2026-09-04T10:27:00.000Z"
"diana18rk9","0xCC0589eA49C909B4b184F058012964F767135aDF","https://x.com/diana18rk9/status/2093795701124235265","","2026-09-04T08:58:04.000Z"
"gloria53vq0","0xCA8E82a7D76c68A54c911fe9FAAaF8B7140019b4","https://x.com/gloria53vq0/status/2094965596260139009","","2026-09-04T08:58:10.000Z"
"dendimopoy176","0x9a76cfcd2e44e4ed629d7c892d72bbea21c6a13d","","8","2026-09-03T20:54:17.000Z"
"inSec8386","0x825a5e4d38d33f14bf34f68e906e771380c63c1f","https://x.com/inSec8386/status/2032863339739754662","127","2026-09-04T10:35:00.000Z"
"KonstanttinS","0xe361939a179969d97573b78f10f11897dc03aab1","https://x.com/KonstanttinS/status/2024777795159597107","110","2026-09-04T10:34:43.000Z"
"AndriiPst","0x626902B74Cad96299A0AA1fDC728b73eF3166BA6","https://x.com/AndriiPst/status/2095854205806244167?s=20","194","2026-09-04T12:39:37.000Z"
"JustinJenkvlf9","0x0deaf50F5F4f123204361EEBd22655D9734D02bd","https://x.com/JustinJenkvlf9/status/2093843184663658497","","2026-09-04T08:59:17.000Z"
"803800","0x8AD13aaB3d3F1CEdcF6A0314da341B296F4c0DA7","https://x.com/803800/status/2094899688161872033","","2026-09-04T21:19:14.000Z"
"0xRobbStack","0x809d08986f935db848f6d0b9b83220fab6037085","https://x.com/0xRobbStack/status/2024431154745446615","148","2026-09-04T10:35:28.000Z"
"Grimmjoweez","0x11c2aae29d1fdf8bac1fb7cf60b2d8467764e9f9","","8","2026-08-31T20:55:20.000Z"
"0xMert_","0xb2a5adf90402bb3c10d3f07e07e8bfdb31b072ac","https://x.com/0xMert_/status/1920118481572143421","158","2026-09-04T10:35:41.000Z"
"KellyClarkgpej","0xC7a359fE17CC26D9ED70b8260CC503573863B415","https://x.com/KellyClarkgpej/status/2094443859219054593","","2026-09-04T08:59:00.000Z"
"Defi_lord002","0x646db1c3c10f7c6d784e2ca6c00f3e178f4a42cf","https://x.com/Defi_lord002/status/2024254058018853211","129","2026-09-04T10:35:02.000Z"
"DiscoverCrypto","0x394a50a3e4e29ab14ecedd549d6a878769207626","https://x.com/DiscoverCrypto/status/2026415718653407698","154","2026-09-04T10:35:35.000Z"
"HugotoCrypto","0x4cbd6016265d9318c9af2070528c556f4ff1102b","https://x.com/HugotoCrypto/status/2013333188571963587","138","2026-09-04T10:35:11.000Z"
"888000","0x526a5454EdBE6337614E6dfe58E7305FF4FDDd15","https://x.com/888000/status/2095608016389904615","","2026-09-04T21:16:25.000Z"
"tedtalksmacro","0xe3d2821c1e3a6c90c599925d17ac2d58a9e689e9","https://x.com/tedtalksmacro/status/1910076826696712512","162","2026-09-04T10:35:45.000Z"
"Gmal2289","0xdbd3a9173Fc211D6899D4A41C726D765abA9FeB8","https://x.com/Gmal2289/status/2095643648641675522","34","2026-09-04T03:56:22.000Z"
"ThanhPham1611","0x8C0E37A4B14eA2662B8CCABC1ed471ab8E48DE5B","https://x.com/intent/retweet?tweet_id=2095494665466237398","173","2026-09-04T11:18:50.000Z"
"8bit0x01","0x08C86d59265ce0868088023604d729d5c2e3c209","https://x.com/8bit0x01/status/2095404718208701501","","2026-09-04T21:20:42.000Z"
"serhio_lens","0x8affa6ba01b419be9659ecfca5ce7d19fdb17713","https://x.com/serhio_lens/status/2016876428835389472","129","2026-09-04T10:35:02.000Z"
"sara60fl0","0x7D8c6CcCB8d184C0276149421Fd265Ff626B2a10","https://x.com/sara60fl0/status/2093197778200035329","","2026-09-04T08:58:44.000Z"
"7tomars","0x78b3341381a6d1D130F599A94192fc07bA3AE582","https://x.com/7tomars/status/2095863696308294031","216","2026-09-04T13:17:37.000Z"
"ursoul_claimer","0xa936f53cBC2793F18789558f07Be6683063fEfDE","","5","2026-08-31T19:09:40.000Z"
"900524","0xA8d281b3737b15eBd6D3aCBfb561F2cdE1b57495","https://x.com/900524/status/2095006759650900046","","2026-09-04T21:21:37.000Z"
"DaanCrypto","0x9398b40726ee913f047c3b7d8da91d6f811f227c","https://x.com/DaanCrypto/status/2035082783513596246","107","2026-09-04T10:34:40.000Z"
"julie73qs1","0x1bb02B975AB903429b7140Db84Ec5E11F76c8FF3","https://x.com/julie73qs1/status/2094349886815207425","","2026-09-04T08:58:00.000Z"
"SolChadNFTs","0x6dd3c1ef3d650eb876d89d1e9380b54033dbceff","https://x.com/SolChadNFTs/status/2007907754149593559","152","2026-09-04T10:35:32.000Z"
"sandeepnailwal","0xcb6bb23cf8860927c229557a62103d700ee0f25e","https://x.com/sandeepnailwal/status/1937534023916081257","156","2026-09-04T10:35:39.000Z"
"Coachjv_","0xd19b68f03b37c07ae11911fc8d22f33a466ceb36","https://x.com/Coachjv_/status/2038736817068069338","108","2026-09-04T10:34:41.000Z"
"weremeow","0x18e2b6360bd4a90d9808cf92cb4f196eee122795","https://x.com/weremeow/status/1912362831519883689","158","2026-09-04T10:35:41.000Z"
"999sever666","0x5314e92E2De8b4D11d586FEf8A6217adeAd520E7","https://x.com/999sever666/status/2095317269673554881","","2026-09-04T21:17:49.000Z"
"999u","0x7c0E177F09Ff8235E1C956649768162E82E38DB8","https://x.com/999u/status/2095519911369361248","","2026-09-04T21:17:25.000Z"
"anna76hf2","0x2d173805C761C44b342f4c8deEBfF568E41fCC9f","https://x.com/anna76hf2/status/2092962111792611329","","2026-09-04T08:58:17.000Z"
"cryptoblast007","0xeea8f6dd11c44115dec8d5640eab3771980a2086","https://x.com/cryptoblast007/status/2095779031668920363?s=46","70","2026-09-04T07:41:22.000Z"
"GetTheDailyDirt","0xcf3bdb43a8c24a32b205dcd96963ab6daeb197a2","https://x.com/GetTheDailyDirt/status/2025795011300696385","147","2026-09-04T10:35:26.000Z"
"SergeyNazarov","0x9d1e7d2ad458e66cb41f75057f41030b93d4b336","https://x.com/SergeyNazarov/status/1902070928431685934","155","2026-09-04T10:35:38.000Z"
"DennisButltzxe","0x0c22cF1d228cFC4096722D06Ef3FFa55D2408644","https://x.com/DennisButltzxe/status/2092726889759113217","","2026-09-04T08:59:24.000Z"
"TaiKAIROS","0x76e049877fa174efe5add3fbfbed96b363a3192b","https://x.com/TaiKAIROS/status/2037524402519396463","155","2026-09-04T10:35:37.000Z"
"9e6huebpkwxyyat","0x4AFC6fAFbe1cd2B4c074107b86d2FB95C4c76abF","https://x.com/9e6hUeBpkwxYYaT/status/2096110462274580838?s=20","563","2026-09-05T05:38:32.000Z"
"RehanKhanSafi20","0x466da5a0619ca2ffeb0032054b560c6a5eed3fef","https://x.com/RehanKhanSafi20/status/2095830786217816281","171","2026-09-04T11:07:03.000Z"
"BryanBarneyttc","0xcC20cB985F73449D20BabD90828bc35F9EF54356","https://x.com/BryanBarneyttc/status/2092673616960290817","","2026-09-04T08:58:54.000Z"
"WandaScottwora","0xF7B4E73415247D288CD07Aa9E853f301BBa168Da","https://x.com/WandaScottwora/status/2095017082822328321","","2026-09-04T08:59:08.000Z"
"BrendaClard5yz","0x133Cb09Bc7EcBEbF86F486D7C10bf31eE2C2A97d","https://x.com/BrendaClard5yz/status/2092880753657380865","","2026-09-04T08:59:32.000Z"
"StevenClar0iup","0x61DAdFBb646C40698453d9f4B529673d36E9b44f","https://x.com/StevenClar0iup/status/2094833553287151617","","2026-09-04T08:58:52.000Z"
"JoanWalkerx2el","0xf110C88fBA8200B3957dDD4597a7A6BC12F635Be","https://x.com/JoanWalkerx2el/status/2094909057109327873","","2026-09-04T08:59:06.000Z"
"brittany91cl6","0x52C26D793fB396cf802eE25139225D8EfA419228","https://x.com/brittany91cl6/status/2092549772400394241","","2026-09-04T08:58:27.000Z"
"sapi_terbang15","0xC8D022f96D37C3D455885C52e64C9ceE6fCe5d92","https://x.com/sapi_terbang15/status/2095817680444145706?s=20","103","2026-09-04T10:14:24.000Z"
"ChristinaTnqmu","0xEd0633510dcBfD8bdf8E6487f678306462BCdbfF","https://x.com/ChristinaTnqmu/status/2092901492045381633","","2026-09-04T08:59:08.000Z"
"TheresaMyeadyx","0x5f94b30d26aA67819E39b4d6B936A94F8DaBF039","https://x.com/TheresaMyeadyx/status/2094530597710987265","","2026-09-04T08:58:57.000Z"
"7xxnlo85","0x9055ffE37aCF4d1Fc0eef55BCbeB50E65bd93D25","","18","2026-09-01T00:38:40.000Z"
"lkdinarc","0xb09fbe74eaeafc1b872dc0c9d3462bdfab31406a","","4","2026-08-31T18:49:25.000Z"
"olivia30ic2","0x4A7D7d0208a22dfe30b16BebE5107361f4E0f365","https://x.com/olivia30ic2/status/2093816348139323393","","2026-09-04T08:58:12.000Z"
"jennifer61zw7","0xfB6F170D221f8F0e21719fCB4d1BbFf6483672C9","https://x.com/jennifer61zw7/status/2094954296779997185","","2026-09-04T08:58:38.000Z"
"Rennyrexi","0xFa37DA87236e717FD81c5C8c8a623Fc106f7d6Af","","11","2026-09-03T22:19:02.000Z"
"amig0x","0xaEd3d005d8b18bA1348371e3bC43760a63905854","https://x.com/amig0x/status/2095799785219649947?s=20","83","2026-09-04T09:03:34.000Z"
"sarah42hv8","0xA9353A2C8b9A96A87F7Dd5fECD7Ff9D373E47ADF","https://x.com/sarah42hv8/status/2093453114278412289","","2026-09-04T08:58:30.000Z"
"ba11ade","0x532603cb9376b607f1a9c60e085c891c6ac25dbd","https://x.com/ba11ade/status/2095709657176445401?s=46&t=SMRalbOU-XUs7--5tWkJjg","19","2026-09-04T03:05:22.000Z"
"havan1988","0x923fa851ad24989ecb647cfd065847ba94a12623","https://x.com/havan1988/status/2095863848234537334?s=20","217","2026-09-04T13:17:58.000Z"
"yaowenjiaozi_","0xff81985aaba768269ffe591611afe499dab7242c","https://x.com/Haunting_Hoods/status/2095494665466237398?s=20","191","2026-09-04T12:36:49.000Z"
"RyanLongtctn","0x7Fe6EE01E4D1f9d4009C9Be57f707d91F3249b78","https://x.com/RyanLongtctn/status/2093313153109590017","","2026-09-04T08:59:12.000Z"
"yuhang11501600","0xd196b957c7688cdaef9c11960563f08b245fba09","https://x.com/Haunting_Hoods/status/2095494665466237398?s=20","43","2026-09-04T04:22:59.000Z"
"michelle49ag4","0xDE0900eCE1308FFACfE860551240eB5853b16174","https://x.com/michelle49ag4/status/2093475382404579329","","2026-09-04T08:58:02.000Z"
"ZeroNFT98","0xE79a4eCbab32212381b4aE6854ddC74B0A141b41","https://x.com/ZeroNFT98/status/2095860417147109427?s=20","211","2026-09-04T13:04:22.000Z"
"JesseEvansq4q6","0xAC31985e99772e5d5206c074dbF242E27a91833d","https://x.com/JesseEvansq4q6/status/2093076074098327553","","2026-09-04T08:59:20.000Z"
"deru_sn","0xdcc3de87cd4995be261aabf7b52bb2aa4e65ae4a","https://x.com/deru_sn/status/2095847081533726876?s=20","185","2026-09-04T12:11:36.000Z"
"exploringNFTS","0x0B971153BF765818c2c42ECe3844a94B998beAd9","https://x.com/exploringNFTS/status/2095750050043617382","55","2026-09-04T05:45:56.000Z"
"CatherineMz3kq","0x527394bd7747d74B67f9415cA1B162230267a471","https://x.com/CatherineMz3kq/status/2092762605947977729","","2026-09-04T08:59:31.000Z"
"bank65704","0x6c85abc5623a1c4afd283907244bd613bc74b717","https://x.com/bank65704/status/2095796228378255367","75","2026-09-04T08:49:33.000Z"
"CherylBailwviu","0xda9BE4e071bd3cc2f2c13a3d8EF89805A181A8C5","https://x.com/CherylBailwviu/status/2093874353564286977","","2026-09-04T08:58:49.000Z"
"460micej","0x396d2e7d98B1d031053BCD6e360a8398612F5725","","30","2026-09-01T00:38:40.000Z"
"godkilleraou2","0xd52f9f3ffe3e19d5a7a9a08234f3a01acfa4dcaa","https://x.com/godkilleraou2/status/2095723353697030218?s=20","37","2026-09-04T04:00:01.000Z"
"catherine01yh3","0x6d117E9A0269F807C54A5eA2Bf6b07dD633c6C7A","https://x.com/catherine01yh3/status/2094115100729278465","","2026-09-04T08:58:18.000Z"
"Hazokfd","0x9Dd4F74cc9ed3E8F222C6D1787dBA4da0537547B","","15","2026-09-03T22:49:12.000Z"
"sharon31ld7","0x1148D5bF9Ae2C664F5f0122e9d048032506d1f90","https://x.com/sharon31ld7/status/2093649608755380225","","2026-09-04T08:57:58.000Z"
"g1d5b7ib","0xE678C64edaC0c00a7E7D09C276DfdB6c5aAa0874","","29","2026-09-01T00:38:40.000Z"
"Contai1Soumya","0xE73f869dB981A87F890af869E4EEafb2082dc913","https://x.com/Contai1Soumya/status/2095828279575883803","169","2026-09-04T10:59:30.000Z"
"Briani1123","0x9309Da6077D7c0833aE20631846e00bBac5D0FA4","","7","2026-09-03T20:35:10.000Z"
"jessica16jk3","0x5562796B7A35834Dd637E3C8c5969D447a40aa1a","https://x.com/jessica16jk3/status/2094344924341207041","","2026-09-04T08:58:04.000Z"
"TammyHilljxrc","0x4Ae91E22D492B771151eDC6ebb35fC08ecfD43B0","https://x.com/TammyHilljxrc/status/2093538230140928001","","2026-09-04T08:59:11.000Z"
"rachel29ru8","0x0F26AF84667730201E00Edd072089bdE65243C91","https://x.com/rachel29ru8/status/2094404192687882241","","2026-09-04T08:58:40.000Z"
"zzq30654235866","0x5783057230ac897b24313205c0eb6312f5e2f68a","","",""
"AyanaHaq_Reborn","0xeee75022f71504a6eb2e1bc59560f0386e149440","","3","2026-09-03T17:16:12.000Z"
"NKhosidah","0x27CD043c8c04c15c0f5D48f261774A179C977535","","6","2026-09-03T19:59:49.000Z"
"coin29999","0x758982541bb7FD0ea713ca9B177ccb026B5eaFfE","https://x.com/coin29999/status/2095811890861773011","96","2026-09-04T09:52:18.000Z"
"0x_KINGSDELION","0x5C98205985cDf4fA126e13bA9e6D949aCB0DF595","https://x.com/0x_KINGSDELION/status/2095856140244455671","202","2026-09-04T12:47:26.000Z"
"VincentGreebbh","0x8D8Ce94340A1CBad6A9B12ACf3c7e77460B74b76","https://x.com/VincentGreebbh/status/2094906711142825985","","2026-09-04T08:59:09.000Z"
"MelissaRivzeb8","0x022649Bf0dd9eF9257d3EcE4bDfC526C3D3Dee1F","https://x.com/MelissaRivzeb8/status/2094760846298185729","","2026-09-04T08:59:27.000Z"
"kimberly96ru8","0x4298BCa02A87AB13aC246a8D2798626978b00DE6","https://x.com/kimberly96ru8/status/2094001251371974657","","2026-09-04T08:58:21.000Z"
"linda69ij2","0x2f6D9c8B5832DDFe5276462312882f049748EDd0","https://x.com/linda69ij2/status/2094198152763539457","","2026-09-04T08:58:23.000Z"
"hhtnice","0x629c26b50823872e561a721c0c2d5113edda4dd9","https://x.com/hhtnice/status/2095838651100057610?s=20","179","2026-09-04T11:37:44.000Z"
"AnthonyOrtmour","0x8F62dCD1F5B09B43d4c0A97AF2D8db7a67ea5f33","https://x.com/AnthonyOrtmour/status/2094943077692080129","","2026-09-04T08:59:29.000Z"
"MelissaReemvk3","0x075180cD444B36cfB6355F2c66BFa536Cc02bD5d","https://x.com/MelissaReemvk3/status/2092978824839954433","","2026-09-04T08:59:27.000Z"
"jamie71da2","0x8A226fcAca2243A78588230cA3F099292c4E9BE5","https://x.com/jamie71da2/status/2093417340195569665","","2026-09-04T08:58:21.000Z"
"MichaelPet38kz","0x66885828da819A23eF74C7fD35FA19118C432d56","https://x.com/MichaelPet38kz/status/2093493305470877697","","2026-09-04T08:58:51.000Z"
"DavidBrownx0b9","0x51ba1613C277752C5E7cd4710EAb56d6C6aa0885","https://x.com/DavidBrownx0b9/status/2094109973091975169","","2026-09-04T08:59:11.000Z"
"iii6964","0x0d150c74191cCACd642A9e4f4cD661831014EB00","https://x.com/iii6964/status/2095837893743022551","178","2026-09-04T11:35:53.000Z"
"samsome4real","0xb4e37C48EE60eb67f74428723010Df63926DF034","https://x.com/samsome4real/status/2095777338621370472?s=46&t=_Wklym7maeTYCLQ4mpKSGQ","68","2026-09-04T07:34:26.000Z"
"mbethik_","0xc9f14fd14e4a7f91cd89d652b85a97d42f98b569","https://x.com/mbethik_/status/2095713432951722189","20","2026-09-04T03:20:19.000Z"
"Nibir70","0x343d524d9cf92b37b3b64c72ae3e234397548958","https://x.com/Nibir70/status/2095858716507783226?s=20","207","2026-09-04T12:58:13.000Z"
"tweetbysherf004","0x7940e37F7EA457fC2C7f4a1e9f5BB2e554D39248","https://x.com/tweetbysherf004/status/2095809513261572361","95","2026-09-04T09:42:17.000Z"
"legendary_1989","0x8039d91c6a5b9809590818f94a2e0170d1a61191","https://x.com/legendary_1989/status/2095718030110294361?s=20","26","2026-09-04T03:38:46.000Z"
"simamora188","0x094a456b4f86A8D611f0a24fC502b0858Fd7b7aa","https://x.com/simamora188/status/2095769651447812293","65","2026-09-04T07:03:45.000Z"
"LoriCooperpwlm","0xD007870E2B96eAc15BEb87ab34B5d75f5df0ec6A","https://x.com/LoriCooperpwlm/status/2093670986724409345","","2026-09-04T08:58:48.000Z"
"stephanie43iq6","0x52f8F22b23D942d6cE6ea266a9A1b397C34868c1","https://x.com/stephanie43iq6/status/2092982146779054081","","2026-09-04T07:47:17.000Z"
"djish1066","0x9f8FFCF4D57DC59056581CD9fB7C1f1592878020","","4","2026-09-03T18:44:35.000Z"
"n09fyymu","0x799F705913e6DA5E1eaC49b05b833b9e09402C23","","36","2026-09-01T00:38:40.000Z"
"MatthewGarvpjg","0x8f44EFdE5E1B5257d5Ce155844C15Bee8A07E066","https://x.com/MatthewGarvpjg/status/2093177150432608257","","2026-09-04T08:59:03.000Z"
"haibaraaii9","0x27fc401dacbc42ae18bad282b1d757ef00a330da","https://x.com/haibaraaii9/status/2095855361857343796","198","2026-09-04T12:44:22.000Z"
"melanie96lf1","0x180F627e6C32Bc404BDFB274B0CdE1B3D2D65298","https://x.com/melanie96lf1/status/2094009448761655297","","2026-09-04T08:58:33.000Z"
"laura59wv8","0x2b7e21F165aB8Ad3970fDBfa3778C12936b0B5D0","https://x.com/laura59wv8/status/2094297203395788801","","2026-09-04T08:58:38.000Z"
"DeborahMurzety","0x622904E3AC9030F9f0ca2De84A91b5938fb7731f","https://x.com/DeborahMurzety/status/2092579499437719553","","2026-09-04T08:59:22.000Z"
"matelky","0xaeab181b90db7fe5539a6d1e64604b53026fc617","https://x.com/matelky/status/2095799093742465148","79","2026-09-04T09:00:31.000Z"
"carol87go4","0x3971c01CB91c259C82210b8e32B6BD73ab0bD7b9","https://x.com/carol87go4/status/2093670842947862529","","2026-09-04T08:57:05.000Z"
"DatTran1996","0x26Fd93d3BFb33B91d06CD5Ec385f03142e6A7Cf1","","17","2026-09-04T00:17:33.000Z"
"415cusq2","0x04A60c598A5Cb456DaB16d69D1AbC5FFC64A41AF","","22","2026-09-01T00:38:40.000Z"
"melinda77cu0","0x5F332325f249B09f08badF73B8629f1303b5Dc2E","https://x.com/melinda77cu0/status/2093183597992214529","","2026-09-04T08:58:16.000Z"
"selena57zn1","0x19eC4209CF1Cf151C20c68b340220A897Bb29C77","https://x.com/selena57zn1/status/2093492810509451265","","2026-09-04T08:58:23.000Z"
"KarenWoodeqcs","0x5f5a9CdDd8C5521195dab14Ef71af72B602e1a81","https://x.com/KarenWoodeqcs/status/2093177782585524225","","2026-09-04T08:59:13.000Z"
"kayla06cc4","0x46e0F8B5D805754Cc590f480F0eF45580682C4D7","https://x.com/kayla06cc4/status/2093249603745873921","","2026-09-04T08:58:33.000Z"
"andin9381","0x14cc48847347fe21ff06b83f2b663ae8409b268c","https://x.com/andin9381/status/2095747326736585049?s=20","52","2026-09-04T05:35:15.000Z"
"GeraldMoorov5m","0x083BbC214302def88b1c1150bBc9801e64D683FA","https://x.com/GeraldMoorov5m/status/2093641989235933185","","2026-09-04T08:59:23.000Z"
"elizabeth57qm1","0x2247f6a75153366cdf904b71669222160Fc16eE5","https://x.com/elizabeth57qm1/status/2094551038479564801","","2026-09-04T08:58:25.000Z"
"jennifer82jr6","0xc2F412FFf9Ef2744c7556dDBa840219F4476B022","https://x.com/jennifer82jr6/status/2094602546306875393","","2026-09-04T08:58:35.000Z"
"Yobi_Ninja","0xAed9210726428Ee8872cf59c637BB2fF0d9fe990","https://x.com/yobi_ninja/status/2095779372129014118?s=46&t=_Wklym7maeTYCLQ4mpKSGQ","71","2026-09-04T07:43:14.000Z"
"tara85uz6","0x3E623AD6c3A2641a409220CBBf562ff91BFB8582","https://x.com/tara85uz6/status/2093530590006476801","","2026-09-04T08:58:00.000Z"
"thvn165","0x48c69DD706a52A549E6b96d0f24108311d6fbE36","https://x.com/thvn165/status/2095720554120814835","31","2026-09-04T03:48:36.000Z"
"KeithPrices3qb","0x31043E7735354400CCcCa466A7d6Fa136D56123c","https://x.com/KeithPrices3qb/status/2094934637456392193","","2026-09-04T08:59:13.000Z"
"KatherineCuvq8","0x5378D4316b898CECF82707399028b4f2b3bC8Ef5","https://x.com/KatherineCuvq8/status/2094271728510304257","","2026-09-04T08:59:19.000Z"
"cheryl07qr8","0x3aeCE4AC370B425bd8134361D709E9a9E339A87c","https://x.com/cheryl07qr8/status/2093208700893265921","","2026-09-04T08:58:14.000Z"
"ZacharyTurycut","0xF8e83E3ebfCe25462011Be1BaA951EaC7300343c","https://x.com/ZacharyTurycut/status/2094232951540678657","","2026-09-04T08:59:01.000Z"
"JoeHernandmssr","0x2E42888a9b09346f48EF2654008AF57cf839165b","https://x.com/JoeHernandmssr/status/2093433524857077761","","2026-09-04T08:59:21.000Z"
"EricFloresiubv","0xF3ea74C8F5d10Fab042A579b96DcfB89ea649DA3","https://x.com/EricFloresiubv/status/2094211552830816257","","2026-09-04T08:59:09.000Z"
"LauraColliss9v","0xa877AEE40c722Def838a8726aE559cB4730e1EE1","https://x.com/LauraColliss9v/status/2094957227365367809","","2026-09-04T08:59:22.000Z"
"JonathanJoc2ct","0x03508ECE085b903824Ecc51eBDDf020bC2F11Fac","https://x.com/JonathanJoc2ct/status/2092636108272697345","","2026-09-04T08:58:56.000Z"
"emily49yd5","0xb1dA7b4f3b8C8dffdd05c0c5C04180eb16c9E89e","https://x.com/emily49yd5/status/2094088218633830401","","2026-09-04T08:58:07.000Z"
"MarieHallcupw","0xc9ba0451d2B6fE5c8c081852744d3682a6BfaF78","https://x.com/MarieHallcupw/status/2093003726422802433","","2026-09-04T08:58:50.000Z"
"crystal62jo2","0x98229452F7007DE29f70EbcfB3186D160F1C1234","https://x.com/crystal62jo2/status/2093320888605736961","","2026-09-04T08:57:58.000Z"
"Ytasdf63Siam","0x992D004C7df4ac5FE34eEa40Da26524c42E4AE56","https://x.com/Ytasdf63Siam/status/2095836109448360405?s=20","175","2026-09-04T11:27:51.000Z"
"WilliamTho9rjn","0x35744F81A0bE923cDb2347525F945e393a8C862a","https://x.com/WilliamTho9rjn/status/2094210207000297473","","2026-09-04T08:59:02.000Z"
"jessica66jf1","0x4728A4F64A2D952B33924C3dBf8AB8030346174D","https://x.com/jessica66jf1/status/2092652382277074945","","2026-09-04T08:58:36.000Z"
"Chie898","0xbA7aeEdA32e7fc4C35D2ACb8275D7D9EbC1AB69B","https://x.com/Chie898/status/2095727339351290026?s=20","40","2026-09-04T04:15:40.000Z"
"erika72za3","0xb4FA90B570b17d5325b3313339075d23347722f8","https://x.com/erika72za3/status/2094762678110126081","","2026-09-04T08:58:42.000Z"
"BadshahKing353","0x242D352683F35676D6c4E916A873A6252861A7c8","https://x.com/BadshahKing353/status/2095831712362021044","172","2026-09-04T11:12:22.000Z"
